鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
新店區,房地(土地+建物),新北市新店區安康路二段159巷31~60號,10.83,住,,,1071202,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890109.0,64.47,2,1,1,有,有,2500000,38778.0,,0.0,0,親友、員工或其他特殊關係間之交易。;賣方同意買方免除負擔新台50萬元整,RPRPMLRJJHOFFCF48CA
新店區,房地(土地+建物),新北市新店區中央路181~210號,14.8,其他,,,1071025,土地3建物1車位0,五層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011114.0,77.98,2,2,1,有,有,12680000,162606.0,,0.0,0,,RPWNMLOJJHOFFCF48CA
五股區,房地(土地+建物),新北市五股區登林路61~90號,10.15,住,,,1071201,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900611.0,67.84,2,1,1,有,有,4500000,66333.0,,0.0,0,含增建或未登記建物。;,RPVPMLLKJHOFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區幸福路751~780號,23.14,住,,,1071116,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830402.0,197.35,2,2,1,有,有,15300000,77523.0,坡道平面,32.23,0,含增建或未登記建物。;,RPWQMLOJJHOFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區公園路31~60號,25.93,住,,,1071110,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941115.0,181.76,2,2,2,有,有,13800000,75924.0,坡道平面,29.76,0,含增建或未登記建物。;,RPRNMLOJJHOFFBF87CA
土城區,房地(土地+建物),新北市土城區青雲路61~90號,12.03,住,,,1071102,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840424.0,90.53,3,1,1,有,有,8000000,88368.0,,0.0,0,,RPSOMLSLJHOFFAF58CA
土城區,房地(土地+建物)+車位,新北市土城區中央路三段239巷1~30號,16.92,住,,,1071119,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870430.0,141.75,3,2,2,有,有,9500000,67019.0,坡道平面,34.03,0,,RPVPMLPKJHOFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區中山路二段89巷1~30號,5.03,住,,,1071205,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860815.0,106.0,2,2,1,有,有,11000000,103774.0,坡道機械,0.0,0,含增建或未登記建物。本案車位面積無法拆算。,RPVNMLOJJHOFFAF18CA
板橋區,房地(土地+建物)+車位,新北市板橋區篤行路一段1~30號,16.83,住,,,1071125,土地4建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960404.0,133.81,3,2,2,有,有,11580000,86541.0,坡道平面,23.09,0,,RPRQMLNJJHOFFAF97CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,3.2,住,,,1071125,土地1建物1車位0,二十三層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914.0,94.77,2,2,2,有,有,12200000,128733.0,,0.0,0,含增建或未登記建物。;,RPXQMLOJJHOFFAF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區龍泉街108巷151~180號,23.07,住,,,1071208,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900214.0,177.36,3,2,2,有,有,17600000,99233.0,坡道平面,43.88,0,含增建或未登記建物。,RPORMLOJJHOFFAF87CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,2.44,住,,,1071210,土地1建物1車位0,十三層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914.0,72.6,2,2,1,有,有,9600000,132250.0,,0.0,0,含增建或未登記建物。;,RPRRMLOJJHOFFAF18CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段555巷31~60號,18.67,住,,,1071124,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950314.0,153.57999999999996,4,2,2,有,有,10400000,67717.0,坡道平面,25.18,0,,RPQNMLSJJHOFFBF18CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段541~570號,13.67,商,,,1071201,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961017.0,146.68,2,2,1,有,有,9485000,64665.0,坡道平面,41.78,0,,RPVNMLLKJHOFFBF08CA
新莊區,房地(土地+建物),新北市新莊區中和街155巷24弄1~30號,18.47,住,,,1071210,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831111.0,117.47,4,2,2,有,有,11300000,96195.0,,0.0,0,,RPPRMLKKJHOFFBF77CA
新店區,房地(土地+建物)+車位,新北市新店區新坡一街61~90號,46.28,,山坡地保育區,丙種建築用地,1071128,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860516.0,138.75,3,2,1,有,有,13980000,100757.0,坡道平面,33.51,0,,RPOOMLPKJHOFFCF97CA
新店區,房地(土地+建物)+車位,新北市新店區中央路151~180號,25.9,其他,,,1071112,土地3建物1車位1,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011114.0,159.20999999999995,3,2,2,有,有,18170000,114126.0,坡道平面,25.97,0,,RPOPMLRJJHOFFCF18CA
八里區,房地(土地+建物),新北市八里區中華路二段481~510號,9.42,住,,,1071107,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821116.0,92.47,3,2,1,有,有,4080000,44122.0,,0.0,0,,RPQNMLSJJHOFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段181~210號,11.0,商,,,1020910,土地1建物1車位1,十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,153.7,3,2,2,有,有,8230000,58522.0,坡道平面,30.84,1040000,親友、員工或其他特殊關係間之交易。;,RPWRMLSJJHOFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷31~60號,24.74,住,,,1071201,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205.0,169.43,3,2,2,有,有,9950000,58726.0,坡道平面,34.62,0,,RPQQMLKKJHOFFEF08CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷31~60號,24.74,住,,,1071106,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205.0,169.43,3,2,2,有,有,9700000,57251.0,坡道平面,34.62,0,,RPRQMLKKJHOFFEF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段181~210號,25.73,住,,,1071028,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990827.0,162.2,3,2,1,有,有,11500000,70900.0,坡道平面,13.04,0,,RPUPMLTJJHOFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段241~270號,9.67,商,,,1020909,土地1建物1車位1,二十六層，見其他登記事項,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,138.39,2,2,1,有,有,9490000,76151.0,坡道平面,30.84,1300000,,RPSRMLPKJHOFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段301~330號,10.66,商,,,1070701,土地1建物1車位1,十七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,149.84,3,2,2,有,有,9700000,69748.0,坡道平面,30.84,1400000,親友、員工或其他特殊關係間之交易。;,RPQQMLLKJHOFFEF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段301~330號,8.71,商,,,1020829,土地1建物1車位1,五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,127.94,2,2,1,有,有,6640000,60659.0,坡道平面,30.84,750000,親友、員工或其他特殊關係間之交易。;,RPURMLPKJHOFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段101巷121~150號,17.85,住,,,1071215,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000922.0,133.88,2,2,1,有,有,9500000,70959.0,坡道平面,35.44,0,,RPVNMLRKJHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街121~150號,22.32,住,,,1071204,土地2建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423.0,154.09,3,2,2,有,有,9710000,63015.0,坡道平面,24.23,0,,RPOPMLLKKHOFFEF97CA
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段121~150號,9.96,商,,,1071204,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940714.0,148.06,1,1,2,有,有,15980000,107929.0,坡道平面,24.74,0,,RPPPMLLKKHOFFEF08CA
三重區,房地(土地+建物)+車位,新北市三重區進安街151~180號,15.67,住,,,1071116,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960216.0,121.02,2,2,1,有,有,11400000,94199.0,坡道平面,24.13,0,,RPWNMLOLJHOFFGF09CA
中和區,房地(土地+建物),新北市中和區中正路271~300號,6.87,住,,,1071114,土地2建物1車位0,三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831115.0,107.3,3,2,2,有,有,12400000,115564.0,,0.0,0,含增建或未登記建物。;,RPOOMLRJJHOFFHF58CA
中和區,房地(土地+建物)+車位,新北市中和區華新街121~150號,26.88,住,,,1071123,土地1建物2車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810804.0,179.17,4,2,2,有,有,8800000,49115.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLNLJHOFFHF56CA
樹林區,房地(土地+建物)+車位,新北市樹林區大義路181~210號,8.29,商,,,1071124,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980108.0,114.66,2,2,1,有,有,8500000,74132.0,坡道平面,30.04,0,,RPSOMLKKJHOFFIF48CA
三峽區,房地(土地+建物),新北市三峽區安溪路309巷1~30號,16.68,商,,,1071129,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850814.0,119.64,3,2,2,有,有,7600000,63524.0,,0.0,0,陽台外推,RPOPMLTJJHOFFIF98CA
樹林區,房地(土地+建物),新北市樹林區學勤路391~420號,10.34,商,,,1071214,土地1建物1車位0,七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971030.0,94.82,2,2,1,有,有,9170000,96710.0,,0.0,0,,RPPPMLPKJHOFFIF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區信義路150巷31~60號,25.5,住,,,1071127,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990111.0,232.03,3,2,2,有,有,24080000,107409.0,坡道平面,26.46,2000000,,RPUOMLOJJHOFFAF28DA
三峽區,房地(土地+建物),新北市三峽區大同路88巷5弄1~30號,23.53,住,,,1071218,土地2建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840627.0,144.09,3,2,2,有,有,9500000,65931.0,,0.0,0,,RPRNMLNLJHOFFIF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段31~60號,23.84,住,,,1071127,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020909.0,156.15,3,2,2,有,有,9480000,69100.0,坡道平面,37.77,1300000,含增建或未登記建物。,RPRNMLQJJHOFFEF48DA
淡水區,房地(土地+建物)+車位,新北市淡水區學府路102巷51弄1~30號,20.12,住,,,1071119,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840802.0,161.79,3,2,1,有,有,5800000,54336.0,坡道平面,73.45,1000000,含增建或未登記建物。權利人共二人。,RPSQMLRJJHOFFEF98DA
中和區,房地(土地+建物)+車位,新北市中和區中正路151~180號,10.83,住,,,1071213,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940805.0,138.87,3,2,2,有,有,13700000,114909.0,坡道平面,37.05,2000000,含增建或未登記建物。,RPUNMLPJJHOFFHF98DA
板橋區,房地(土地+建物)+車位,新北市板橋區南雅南路二段1~30號,24.06,住,,,1071104,土地3建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860911.0,195.13,4,2,2,有,有,21300000,109158.0,坡道平面,48.82,0,"共有人數2人。內含獨立產權公設，未包含在棟數內。含增建或未登記建物。撤銷原申報書序號A1FA10801070001,A3FA10802120027",RPRNMLNKKHOFFAF08EA
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路1~30號,19.33,住,,,1071208,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860305.0,142.95999999999995,3,2,2,有,有,10400000,72748.0,坡道平面,0.0,0,,RPQNMLSJJHOFFDF58EA
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段189巷1~30號,17.42,住,,,1071212,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820729.0,157.29000000000005,3,1,2,有,有,10000000,63577.0,坡道平面,0.0,0,,RPOOMLRJJHOFFBF18EA
中和區,房地(土地+建物)+車位,新北市中和區中興街181~210號,15.83,住,,,1071127,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971009.0,140.98000000000005,3,2,2,有,有,15400000,113608.0,坡道平面,20.39,1700000,,RPOPMLTJJHOFFHF98DA
中和區,房地(土地+建物)+車位,新北市中和區南華路1~30號,20.48,住,,,1071120,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900326.0,170.69,3,2,2,有,有,18000000,130538.0,坡道平面,48.12,2000000,含增建或未登記建物。,RPVPMLTJJHOFFHF07DA
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路152巷1~30號,30.09,住,,,1071123,土地6建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961107.0,179.4,3,2,2,有,有,15500000,101282.0,坡道平面,42.16,1600000,含增建或未登記建物。;,RPTOMLOLJHOFFDF68DA
淡水區,房地(土地+建物)+車位,新北市淡水區北新路169巷31~60號,22.77,住,,,1071216,土地2建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851228.0,147.34,3,2,2,有,有,7980000,51863.0,坡道機械,6.97,700000,含增建或未登記建物。,RPTSMLSJJHOFFEF76DA
新店區,房地(土地+建物)+車位,新北市新店區達觀路14巷1~30號,68.9,,山坡地保育區,丙種建築用地,1071118,土地2建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850710.0,179.07,3,2,2,有,有,8750000,48864.0,坡道平面,0.0,700000,含增建或未登記建物。,RPPPMLSJJHOFFCF48DA
板橋區,房地(土地+建物)+車位,新北市板橋區和平路61~90號,20.18,住,,,1071128,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980522.0,173.71,3,2,2,有,有,21050000,130838.0,坡道平面,28.11,2000000,,RPTNMLRJJHOFFAF38DA
土城區,房地(土地+建物)+車位,新北市土城區中央路四段54巷1~30號,10.39,住,,,1071130,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880610.0,131.79,3,2,2,有,有,11000000,99947.0,坡道平面,36.74,1500000,含增建或未登記建物。,RPPQMLTJJHOFFAF48DA
中和區,房地(土地+建物),新北市中和區景平路431巷61~90號,8.92,住,,,1071205,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860515.0,65.5,2,1,1,有,有,9250000,141221.0,,0.0,0,含增建或未登記建物。;,RPUOMLRJJHOFFHF56CA
三重區,房地(土地+建物),新北市三重區重新路二段31~60號,9.87,商,,,1071126,土地2建物1車位0,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970703.0,86.85,2,1,1,有,有,12000000,138169.0,,0.0,0,二親等買賣,RPTNMLMKJHOFFGF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區新民街120巷1~30號,22.35,住,,,1071130,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810508.0,193.02,4,2,2,有,有,7700000,39892.0,坡道平面,0.0,0,,RPUPMLLKKHOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段188巷1~30號,15.64,住,,,1071205,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020712.0,118.55,1,2,1,有,有,7550000,63686.0,坡道平面,29.88,0,,RPWRMLOLJHOFFEF66CA
淡水區,房地(土地+建物),新北市淡水區新市一路一段121~150號,15.9,住,,,1071207,土地1建物1車位0,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020.0,102.78,3,2,2,有,有,7100000,69080.0,,0.0,0,,RPROMLMLJHOFFEF28CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段31~60號,18.02,住,,,1071217,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070227.0,128.03,2,2,1,有,有,6600000,53424.0,坡道平面,29.76,1350000,,RPTOMLTKJHOFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段241~270號,7.91,商,,,1070927,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525.0,107.46,1,2,1,有,有,7010000,68416.0,坡道機械,15.23,700000,,RPXNMLQKJHOFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段181~210號,7.94,商,,,1021113,土地1建物1車位1,十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525.0,119.55,3,2,2,有,有,7470000,69817.0,坡道平面,30.46,1250000,,RPRNMLLLJHOFFEF08CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段181~210號,8.71,商,,,1030210,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525.0,129.15,2,2,1,有,有,8340000,71841.0,坡道平面,30.46,1250000,,RPSNMLLLJHOFFEF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷9弄31~60號,21.61,住,,,1071201,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020902.0,152.12,3,2,2,有,有,8550000,56206.0,坡道平面,25.69,0,,RPORMLLKJHOFFEF08CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路50巷31~60號,52.01,住,,,1071029,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060602.0,226.52,4,2,2,有,有,25000000,119005.0,坡道平面,29.47,1550000,,RPUOMLLKJHOFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷31~60號,18.2,住,,,1071109,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205.0,133.09,2,2,1,有,有,7000000,52596.0,坡道平面,34.62,0,,RPSQMLKKJHOFFEF28CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷1~30號,24.74,住,,,1040314,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205.0,169.43,3,2,2,有,有,9200000,54300.0,坡道平面,34.62,0,親友、員工或其他特殊關係間之交易。;,RPTQMLKKJHOFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段211~240號,15.21,住,,,1071210,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060216.0,114.29,2,2,1,有,有,6390000,65132.0,坡道平面,33.07,1100000,,RPXNMLTJJHOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段211~240號,28.86,住,,,1071214,土地1建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020.0,208.91,3,2,2,有,有,12500000,59834.0,坡道平面,29.19,0,,RPSPMLRJJHOFFEF78CA
淡水區,房地(土地+建物),新北市淡水區中正東路一段121~150號,6.58,商,,,1071209,土地1建物1車位0,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940714.0,82.28,2,1,1,有,有,6530000,79363.0,,0.0,0,,RPWSMLSJJHOFFEF96CA
汐止區,房地(土地+建物),新北市汐止區建成路160巷1~30號,4.85,住,,,1071219,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851116.0,35.6,0,0,0,無,無,3500000,98315.0,,0.0,0,,RPTOMLSJJHOFFDF78CA
新店區,房地(土地+建物)+車位,新北市新店區永安街109巷1~30號,20.26,住,,,1071208,土地2建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851017.0,127.98,2,2,2,有,有,11000000,85951.0,坡道平面,36.37,0,,RPVOMLRJJHOFFCF78CA
新莊區,房地(土地+建物),新北市新莊區中正路871~900號,7.46,住,,,1071126,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870701.0,75.13,3,2,2,有,有,8250000,109810.0,,0.0,0,,RPVOMLPKJHOFFBF58CA
新莊區,房地(土地+建物),新北市新莊區昌隆街61~90號,8.85,住,,,1071126,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910819.0,82.1,2,1,1,有,有,8260000,100609.0,,0.0,0,,RPTTMLLKJHOFFBF48CA
新莊區,房地(土地+建物),新北市新莊區昌平街59巷1~30號,8.46,住,,,1071208,土地1建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840713.0,73.42,2,2,1,有,有,8250000,112367.0,,0.0,0,含增建或未登記建物。,RPSOMLTJJHOFFBF58CA
新莊區,房地(土地+建物),新北市新莊區中平路270巷7弄1~30號,11.21,住,,,1071126,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841018.0,81.64,2,2,1,有,有,8450000,103503.0,,0.0,0,含增建或未登記建物。,RPTOMLTJJHOFFBF68CA
板橋區,房地(土地+建物),新北市板橋區重慶路269巷61~90號,17.31,住,,,1071207,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850703.0,112.22,3,2,2,有,有,11680000,104081.0,,0.0,0,,RPPQMLKKJHOFFAF57CA
土城區,房地(土地+建物)+車位,新北市土城區中央路四段279巷1~30號,17.24,住,,,1071216,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950817.0,161.57999999999996,3,2,2,有,有,11600000,71791.0,坡道平面,34.26,0,含增建或未登記建物。,RPRNMLSJJHOFFAF18CA
板橋區,房地(土地+建物),新北市板橋區五權街30巷37弄1~30號,12.85,住,,,1071120,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970125.0,91.27,2,1,1,有,有,10600000,116139.0,,0.0,0,,RPUNMLSJJHOFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區民生路一段1~30號,17.94,住,,,1071110,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,900802.0,253.84,3,2,3,有,有,34300000,135124.0,坡道平面,42.6,0,含增建或未登記建物。,RPWNMLTJJHOFFAF78CA
土城區,房地(土地+建物),新北市土城區福安街61~90號,14.05,住,,,1071218,土地2建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921126.0,99.8,2,2,1,有,有,8020000,80361.0,,0.0,0,,RPROMLTJJHOFFAF38CA
土城區,房地(土地+建物)+車位,新北市土城區學府路一段91~120號,29.09,住,,,1071010,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790224.0,261.83000000000004,4,2,2,有,有,23700000,90517.0,坡道平面,0.0,0,,RPVPMLSJJHOFFAF78CA
土城區,房地(土地+建物)+車位,新北市土城區清水路211~240號,11.18,住,,,1071214,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980521.0,80.59,2,1,1,有,有,7100000,88100.0,坡道機械,5.5,0,,RPORMLSKJHOFFAF38CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段249巷61~90號,24.42,住,,,1071213,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970813.0,165.23000000000005,3,2,2,有,有,11800000,71416.0,坡道平面,0.0,0,,RPTRMLTJJHOFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段110巷1~30號,15.08,住,,,1071209,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960910.0,120.37,2,1,1,有,有,8320000,69120.0,坡道平面,23.13,0,,RPWSMLTJJHOFFBF76CA
林口區,房地(土地+建物),新北市林口區文化二路一段271~300號,6.09,商,,,1071201,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113.0,58.22,2,2,1,有,有,5580000,95843.0,,0.0,0,含增建或未登記建物。;,RPQNMLKKJHOFFBF47CA
泰山區,房地(土地+建物),新北市泰山區文程路1~30號,8.34,其他,,,1071214,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950602.0,94.39,2,2,1,有,有,7420000,78610.0,,0.0,0,,RPTNMLKKJHOFFBF77CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段541~570號,12.95,商,,,1071202,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961017.0,142.23000000000005,2,2,1,有,有,9500000,66793.0,坡道平面,41.78,0,,RPPRMLLKJHOFFBF87CA
林口區,房地(土地+建物)+車位,新北市林口區中山路241~270號,35.78,住,,,1071203,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850205.0,160.07999999999996,3,2,2,有,有,9000000,56222.0,坡道平面,0.0,0,,RPTPMLRKJHOFFBF68CA
新莊區,房地(土地+建物),新北市新莊區中平路270巷10弄1~30號,15.1,住,,,1071210,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841018.0,108.32999999999998,3,2,2,有,有,10400000,96003.0,,0.0,0,,RPUOMLPLJHOFFBF58CA
